dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,bst_score,type_score,balance_score,access_score,total_rating,tier
785,Tapu Koko,Electric,Fairy,570,70,115,85,95,75,130,1.8,20.5,6.3,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34.32595740398049,13.846153846153847,12.206935805363317,2.209738922201878,62.58878597769953,B
786,Tapu Lele,Psychic,Fairy,570,70,85,75,130,115,95,1.2,18.6,12.9,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,34.32595740398049,11.53846153846154,12.206935805363317,2.209738922201878,60.28109367000722,B
787,Tapu Bulu,Grass,Fairy,570,70,130,115,85,95,75,1.9,45.5,12.6,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34.32595740398049,9.230769230769232,12.206935805363317,2.209738922201878,57.97340136231492,B
788,Tapu Fini,Water,Fairy,570,70,75,115,95,130,85,1.3,21.2,12.5,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,34.32595740398049,17.307692307692307,12.206935805363317,2.209738922201878,66.05032443923798,A
791,Solgaleo,Psychic,Steel,680,137,137,107,113,89,97,3.4,230,19.9,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,38.76924562571408,17.307692307692307,14.02847675242329,2.209738922201878,72.31515360803155,A
792,Lunala,Psychic,Ghost,680,137,113,89,137,107,97,4,120,7.5,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,38.76924562571408,11.53846153846154,14.02847675242329,2.209738922201878,66.54592283880079,A
793,Nihilego,Rock,Poison,570,109,53,47,127,131,103,1.2,55.5,38.5,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,34.32595740398049,10.384615384615385,9.281988860563622,4.1095956594133485,58.10215730857285,B
794,Buzzwole,Bug,Fighting,570,107,139,139,53,53,79,2.4,333.6,57.9,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34.32595740398049,4.615384615384616,8.707806751892404,4.1095956594133485,51.75874443067086,C
795,Pheromosa,Bug,Fighting,570,71,137,37,137,37,151,1.8,25,7.7,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34.32595740398049,4.615384615384616,6.5732316633977295,4.1095956594133485,49.62416934217618,C
796,Xurkitree,Electric,NA,570,83,89,71,173,71,83,3.8,100,6.9,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,34.32595740398049,9.230769230769232,8.820798474064222,4.1095956594133485,56.48712076822729,B
797,Celesteela,Steel,Flying,570,97,101,103,107,101,61,9.2,999.9,11.8,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,34.32595740398049,23.076923076923077,13.99160166191769,4.1095956594133485,75.50407780223459,S
798,Kartana,Grass,Steel,570,59,181,131,59,31,109,0.3,0.1,1.1,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,34.32595740398049,15,6.176187577111019,4.1095956594133485,59.611740640504856,B
799,Guzzlord,Dark,Dragon,570,223,101,53,97,53,43,5.5,888,29.4,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34.32595740398049,10.384615384615385,5,4.1095956594133485,53.82016844800923,C
800,NecrozmaUltra Necrozma,Psychic,Dragon,754,97,167,97,167,97,129,7.5,230,4.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,39.58585049875633,6.923076923076923,11.58068852665883,2.209738922201878,60.29935487069396,B
800,NecrozmaDawn Wings Necrozma,Psychic,Ghost,680,97,113,109,157,127,77,4.2,350,19.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,38.76924562571408,11.53846153846154,12.375560781600372,2.209738922201878,64.89300686797786,B
800,NecrozmaDusk Mane Necrozma,Psychic,Steel,680,97,157,127,113,109,77,3.8,460,31.9,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,38.76924562571408,17.307692307692307,12.375560781600372,2.209738922201878,70.66223763720863,A
800,Necrozma,Psychic,NA,600,97,107,101,127,89,79,2.4,230,39.9,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,36.18602140403562,4.615384615384616,14.398135788232736,2.209738922201878,57.40928072985485,B
801,Magearna,Steel,Fairy,600,80,95,115,130,115,65,1,80.5,80.5,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,36.18602140403562,24.230769230769234,12.253778335647842,1.0340045145824956,73.70457348503518,A
802,Marshadow,Fighting,Ghost,600,90,125,80,90,90,125,0.7,22.2,45.3,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.18602140403562,12.692307692307693,13.474027188577312,1.0340045145824956,63.38636079950312,B
804,Naganadel,Poison,Dragon,540,73,73,73,127,73,121,3.6,150,11.6,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31.765185127962102,9.230769230769232,11.122439068693096,4.1095956594133485,56.22798908683778,B
805,Stakataka,Rock,Steel,570,61,131,211,53,101,13,5.5,820,27.1,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,34.32595740398049,20.76923076923077,5,4.1095956594133485,64.2047838326246,B
806,Blacephalon,Fire,Ghost,570,53,127,53,151,79,107,1.8,13,4,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34.32595740398049,18.461538461538463,8.576347286900358,4.1095956594133485,65.47343881183265,A
807,Zeraora,Electric,NA,600,88,112,75,102,80,143,1.5,44.5,19.8,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,36.18602140403562,9.230769230769232,12.091019197624181,1.0340045145824956,58.54181434701153,B
809,Melmetal,Steel,NA,600,135,143,143,80,65,34,2.5,800,128,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,36.18602140403562,30,7.859724427416991,1.0340045145824956,75.0797503460351,S
812,Rillaboom,Grass,NA,530,100,125,90,60,70,85,2.1,90,20.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30.740991339960704,0,11.895109011319647,7.109495026250039,49.745595377530385,C
815,Cinderace,Fire,NA,530,80,116,75,65,75,119,1.4,33,16.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30.740991339960704,18.461538461538463,11.84611558180604,7.109495026250039,68.15814040955524,A
818,Inteleon,Water,NA,530,70,85,65,125,65,120,1.9,45.2,12.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,30.740991339960704,16.153846153846153,10.728666392280585,7.109495026250039,64.7329989123375,B
820,Greedent,Normal,NA,460,120,95,95,55,75,20,0.6,6,16.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,21.49719381374998,4.615384615384616,7.961756589269978,7.109495026250039,41.18383004465461,D
823,Corviknight,Flying,Steel,495,98,87,105,53,85,67,2.2,75,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,26.5048734868033,23.076923076923077,12.49360430280817,7.109495026250039,69.1848958927846,A
826,Orbeetle,Bug,Psychic,505,60,45,110,80,120,90,0.4,40.8,255,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,27.81186677390261,3.4615384615384617,10.110300688049579,7.109495026250039,48.49320094974069,C
828,Thievul,Dark,NA,455,70,58,58,87,92,90,1.2,19.9,13.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,20.74964863514141,11.538461538461538,13.165376216816444,7.109495026250039,52.56298141666942,C
830,Eldegoss,Grass,NA,460,60,50,90,80,120,60,0.5,2.5,10,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,21.49719381374998,0,10.197779010117827,7.109495026250039,38.804467850117845,D
832,Dubwool,Normal,NA,490,72,80,100,60,90,88,1.3,43,25.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25.826252249031818,4.615384615384616,14.117811195311166,7.109495026250039,51.66894308597764,C
834,Drednaw,Water,Rock,485,90,115,90,48,68,74,1,115.5,115.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,25.13264753181465,13.846153846153847,11.345641829087036,7.109495026250039,57.43393823330557,B
836,Boltund,Electric,NA,490,69,90,60,90,60,121,1,34,34,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25.826252249031818,9.230769230769232,11.220222699731861,7.109495026250039,53.38673920578295,C
839,Coalossal,Rock,Fire,510,110,80,120,80,90,30,2.8,310.5,39.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,28.437980105000157,15,9.539075910319504,7.109495026250039,60.0865510415697,B
841,Flapple,Grass,Dragon,485,70,110,80,95,60,70,0.3,1,11.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25.13264753181465,4.615384615384616,12.638154965599655,7.109495026250039,49.49568213904896,C
842,Appletun,Grass,Dragon,485,110,85,80,100,80,30,0.4,13,81.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25.13264753181465,4.615384615384616,10.092249846107533,7.109495026250039,46.94977701955684,C
844,Sandaconda,Ground,NA,510,72,107,125,65,70,71,3.8,65.5,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,28.437980105000157,16.153846153846153,11.159785372246224,7.109495026250039,62.861106657342575,B
845,Cramorant,Flying,Water,475,70,85,55,85,95,85,0.8,18,28.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,23.70666399816279,16.153846153846153,13.93989450865513,7.109495026250039,60.90989968691411,B
847,Barraskewda,Water,NA,490,61,123,60,60,50,136,1.3,30,17.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,25.826252249031818,16.153846153846153,7.984403730791004,7.109495026250039,57.07399715991901,B
849,ToxtricityAmped Form,Electric,Poison,502,75,98,70,114,70,75,1.6,40,15.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,27.427204557530153,9.230769230769232,12.95621163803415,7.109495026250039,56.72368045258357,B
849,ToxtricityLow Key Form,Electric,Poison,502,75,98,70,114,70,75,1.6,40,15.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,27.427204557530153,9.230769230769232,12.95621163803415,7.109495026250039,56.72368045258357,B
851,Centiskorch,Fire,Bug,525,100,115,65,90,90,65,3,120,13.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30.19659947470513,10.384615384615385,12.753286032884088,7.109495026250039,60.44399591845464,B
853,Grapploct,Fighting,NA,480,80,118,90,70,80,42,1.6,39,15.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,24.42556935796888,6.923076923076923,10.745029664612964,7.109495026250039,49.203170971908804,C
855,Polteageist,Ghost,NA,508,60,65,65,134,114,70,0.2,0.4,10,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28.18982791992364,18.461538461538463,9.553422654627767,7.109495026250039,63.31428406233991,B
858,Hatterene,Psychic,Fairy,510,57,90,95,136,103,29,2.1,5.1,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,28.437980105000157,11.53846153846154,8.308099445452417,7.109495026250039,55.39403611516415,B
861,Grimmsnarl,Dark,Fairy,510,95,120,65,95,75,60,1.5,61,27.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,28.437980105000157,15,11.755995223223849,7.109495026250039,62.303470354474044,B
862,Obstagoon,Dark,Normal,520,93,90,101,60,81,95,1.6,46,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,29.63099596728616,8.076923076923077,14.271309255966639,7.109495026250039,59.088723326425914,B
863,Perrserker,Steel,NA,440,70,110,100,50,60,50,0.8,28,43.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,18.50280618625002,30,9.890290154107623,7.109495026250039,65.50259136660769,A
864,Cursola,Ghost,NA,510,60,95,50,145,130,30,1,0.4,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28.437980105000157,18.461538461538463,6.769023230974598,7.109495026250039,60.77803682376325,B
865,Sirfetch'd,Fighting,NA,507,62,135,95,68,82,65,0.8,117,182.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28.064598144616028,6.923076923076923,10.39211429731105,7.109495026250039,52.48928439125404,C
866,Mr. Rime,Ice,Psychic,520,80,85,75,110,100,70,1.5,58.2,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,29.63099596728616,4.615384615384616,14.0232614222635,7.109495026250039,55.379137031184314,B
867,Runerigus,Ground,Ghost,483,58,95,145,50,105,30,1.6,66.6,26,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.851343807642714,17.307692307692307,6.987702230992332,7.109495026250039,56.25623337257739,B
869,Alcremie,Fairy,NA,495,65,60,75,110,121,64,0.3,0.5,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,26.5048734868033,18.461538461538463,10.580175669770417,7.109495026250039,62.65608264436222,B
870,Falinks,Fighting,NA,470,65,100,100,70,60,75,3,62,6.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,22.977700672466362,6.923076923076923,12.78944107989786,7.109495026250039,49.79971370169118,C
871,Pincurchin,Electric,NA,435,48,101,95,91,85,15,0.3,1,11.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,17.759444378215203,9.230769230769232,7.864796604573213,7.109495026250039,41.964505239807686,D
873,Frosmoth,Ice,Bug,475,70,65,60,125,90,65,1.3,42,24.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.70666399816279,3.4615384615384617,10.693658877421504,7.109495026250039,44.97135636337279,D
874,Stonjourner,Rock,NA,470,100,125,135,20,20,70,2.5,520,83.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,22.977700672466362,11.538461538461538,5.513925079078616,7.109495026250039,47.13958231625656,C
875,EiscueIce Face,Ice,NA,470,75,80,110,65,90,50,1.4,89,45.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,22.977700672466362,4.615384615384616,11.802924116573205,7.109495026250039,46.50550443067422,C
875,EiscueNoice Face,Ice,NA,470,75,80,70,65,50,130,1.4,89,45.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,22.977700672466362,4.615384615384616,9.954926363498977,7.109495026250039,44.65750667759999,D
876,IndeedeeMale,Psychic,Normal,475,60,65,55,105,95,95,0.9,28,34.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,23.70666399816279,4.615384615384616,11.605155890625126,7.109495026250039,47.03669953042257,C
876,IndeedeeFemale,Psychic,Normal,475,70,55,65,95,105,85,0.9,28,34.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,23.70666399816279,4.615384615384616,12.34969797195086,7.109495026250039,47.78124161174831,C
877,MorpekoFull Belly Mode,Electric,Dark,436,58,95,58,70,58,97,0.3,3,33.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17.90768361702699,10.384615384615385,11.96286184715306,7.109495026250039,47.36465587504548,C
877,MorpekoHangry Mode,Electric,Dark,436,58,95,58,70,58,97,0.3,3,33.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17.90768361702699,10.384615384615385,11.96286184715306,7.109495026250039,47.36465587504548,C
879,Copperajah,Steel,NA,500,122,130,69,80,69,30,3,650,72.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,27.167147967015715,30,8.179526733054669,7.109495026250039,72.45616972632043,A
880,Dracozolt,Electric,Dragon,505,90,100,90,80,70,75,1.8,190,58.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27.81186677390261,9.230769230769232,15.34742769399006,7.109495026250039,59.49955872491194,B
881,Arctozolt,Electric,Ice,505,90,100,90,90,80,55,2.3,150,28.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27.81186677390261,6.923076923076923,13.79664357515553,7.109495026250039,55.6410822983851,B
