dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,bst_score,type_score,balance_score,access_score,total_rating,tier
800,NecrozmaDawn Wings Necrozma,Psychic,Ghost,680,97,113,109,157,127,77,4.2,350,19.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,40,11.53846153846154,16.999707310523796,0,68.53816884898534,B
800,NecrozmaDusk Mane Necrozma,Psychic,Steel,680,97,157,127,113,109,77,3.8,460,31.9,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,40,17.307692307692307,16.999707310523796,0,74.3073996182161,B
800,Necrozma,Psychic,NA,600,97,107,101,127,89,79,2.4,230,39.9,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,40,4.615384615384616,18.621691677799287,0,63.237076293183904,C
801,Magearna,Steel,Fairy,600,80,95,115,130,115,65,1,80.5,80.5,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,40,24.230769230769234,16.89374348121565,3,84.12451271198488,A
802,Marshadow,Fighting,Ghost,600,90,125,80,90,90,125,0.7,22.2,45.3,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,12.692307692307693,17.91091409586242,3,73.60322178817012,B
804,Naganadel,Poison,Dragon,540,73,73,73,127,73,121,3.6,150,11.6,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,30,9.230769230769232,15.855784436593513,5,60.08655366736275,C
805,Stakataka,Rock,Steel,570,61,131,211,53,101,13,5.5,820,27.1,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,35,20.76923076923077,6.374402294011798,5,67.14363306324258,B
806,Blacephalon,Fire,Ghost,570,53,127,53,151,79,107,1.8,13,4,FALSE,FALSE,FALSE,TRUE,TRUE,Ultra Beast,Gen 7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,18.461538461538463,13.070350466612375,5,71.53188892815083,B
807,Zeraora,Electric,NA,600,88,112,75,102,80,143,1.5,44.5,19.8,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,9.230769230769232,16.750469326188306,3,68.98123855695754,B
809,Melmetal,Steel,NA,600,135,143,143,80,65,34,2.5,800,128,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,40,30,12.135396501059807,3,85.1353965010598,S
812,Rillaboom,Grass,NA,530,100,125,90,60,70,85,2.1,90,20.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,0,16.575432796003113,10,56.57543279600311,C
815,Cinderace,Fire,NA,530,80,116,75,65,75,119,1.4,33,16.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,18.461538461538463,16.531208847875227,10,74.99274730941369,B
818,Inteleon,Water,NA,530,70,85,65,125,65,120,1.9,45.2,12.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,30,16.153846153846153,15.46955857212502,10,71.62340472597117,B
820,Greedent,Normal,NA,460,120,95,95,55,75,20,0.6,6,16.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25,4.615384615384616,12.273599715992184,10,51.888984331376804,D
823,Corviknight,Flying,Steel,495,98,87,105,53,85,67,2.2,75,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,23.076923076923077,17.10142731797184,10,75.17835039489492,A
826,Orbeetle,Bug,Psychic,505,60,45,110,80,120,90,0.4,40.8,255,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,3.4615384615384617,14.83346809481789,10,58.29500655635635,C
828,Thievul,Dark,NA,455,70,58,58,87,92,90,1.2,19.9,13.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,11.538461538461538,17.662609498987276,10,64.20107103744881,C
830,Eldegoss,Grass,NA,460,60,50,90,80,120,60,0.5,2.5,10,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,0,14.925779729632614,10,49.925779729632616,D
832,Dubwool,Normal,NA,490,72,80,100,60,90,88,1.3,43,25.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25,4.615384615384616,18.411018346366497,10,58.02640296175112,C
834,Drednaw,Water,Rock,485,90,115,90,48,68,74,1,115.5,115.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,25,13.846153846153847,16.068681681206737,10,64.91483552736058,C
836,Boltund,Electric,NA,490,69,90,60,90,60,121,1,34,34,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,9.230769230769232,15.949574362530555,10,60.18034359329979,C
839,Coalossal,Rock,Fire,510,110,80,120,80,90,30,2.8,310.5,39.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,30,15,14.210303429545995,10,69.210303429546,B
841,Flapple,Grass,Dragon,485,70,110,80,95,60,70,0.3,1,11.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,4.615384615384616,17.22468788365773,10,56.84007249904235,C
842,Appletun,Grass,Dragon,485,110,85,80,100,80,30,0.4,13,81.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,4.615384615384616,14.814320530004068,10,54.42970514538868,D
844,Sandaconda,Ground,NA,510,72,107,125,65,70,71,3.8,65.5,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,30,16.153846153846153,15.891702396072318,10,72.04554854991846,B
845,Cramorant,Flying,Water,475,70,85,55,85,95,85,0.8,18,28.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,25,16.153846153846153,18.275126775632582,10,69.42897292947873,B
847,Barraskewda,Water,NA,490,61,123,60,60,50,136,1.3,30,17.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,25,16.153846153846153,12.304035166242503,10,63.45788132008866,C
849,ToxtricityAmped Form,Electric,Poison,502,75,98,70,114,70,75,1.6,40,15.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,30,9.230769230769232,17.491008417458524,10,66.72177764822776,B
849,ToxtricityLow Key Form,Electric,Poison,502,75,98,70,114,70,75,1.6,40,15.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,30,9.230769230769232,17.491008417458524,10,66.72177764822776,B
851,Centiskorch,Fire,Bug,525,100,115,65,90,90,65,3,120,13.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,10.384615384615385,17.32185746456934,10,67.70647284918473,B
853,Grapploct,Fighting,NA,480,80,118,90,70,80,42,1.6,39,15.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,6.923076923076923,15.485888550579915,10,57.408965473656835,C
855,Polteageist,Ghost,NA,508,60,65,65,134,114,70,0.2,0.4,10,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,18.461538461538463,14.226406653927437,10,72.68794511546591,B
858,Hatterene,Psychic,Fairy,510,57,90,95,136,103,29,2.1,5.1,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,11.53846153846154,12.72985752290354,10,64.26831906136508,C
861,Grimmsnarl,Dark,Fairy,510,95,120,65,95,75,60,1.5,61,27.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,15,16.44938190086273,10,71.44938190086273,B
862,Obstagoon,Dark,Normal,520,93,90,101,60,81,95,1.6,46,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,8.076923076923077,18.526890041010514,10,66.6038131179336,B
863,Perrserker,Steel,NA,440,70,110,100,50,60,50,0.8,28,43.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,20,30,14.597724262797733,10,74.59772426279773,B
864,Cursola,Ghost,NA,510,60,95,50,145,130,30,1,0.4,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,18.461538461538463,10.534631773932551,10,68.99617023547103,B
865,Sirfetch'd,Fighting,NA,507,62,135,95,68,82,65,0.8,117,182.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,6.923076923076923,15.128050271506712,10,62.05112719458363,C
866,Mr. Rime,Ice,Psychic,520,80,85,75,110,100,70,1.5,58.2,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,4.615384615384616,18.339016497385185,10,62.9544011127698,C
867,Runerigus,Ground,Ghost,483,58,95,145,50,105,30,1.6,66.6,26,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,17.307692307692307,10.875315010347482,10,63.183007318039785,C
869,Alcremie,Fairy,NA,495,65,60,75,110,121,64,0.3,0.5,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,18.461538461538463,15.320221142894486,10,68.78175960443295,B
870,Falinks,Fighting,NA,470,65,100,100,70,60,75,3,62,6.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,6.923076923076923,17.352191076620255,10,59.27526799969718,C
871,Pincurchin,Electric,NA,435,48,101,95,91,85,15,0.3,1,11.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,20,9.230769230769232,12.14230906520129,10,51.37307829597052,D
873,Frosmoth,Ice,Bug,475,70,65,60,125,90,65,1.3,42,24.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,3.4615384615384617,15.434538484352377,10,53.89607694589084,D
874,Stonjourner,Rock,NA,470,100,125,135,20,20,70,2.5,520,83.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,25,11.538461538461538,8.337198798419394,10,54.875660336880934,D
875,EiscueIce Face,Ice,NA,470,75,80,110,65,90,50,1.4,89,45.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,25,4.615384615384616,16.49207008618043,10,56.10745470156505,C
875,EiscueNoice Face,Ice,NA,470,75,80,70,65,50,130,1.4,89,45.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,25,4.615384615384616,14.66752238588888,10,54.2829070012735,D
876,IndeedeeMale,Psychic,Normal,475,60,65,55,105,95,95,0.9,28,34.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,25,4.615384615384616,16.31100978877513,10,55.92639440415975,C
876,IndeedeeFemale,Psychic,Normal,475,70,55,65,95,105,85,0.9,28,34.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,25,4.615384615384616,16.97729135854324,10,56.592675973927854,C
877,MorpekoFull Belly Mode,Electric,Dark,436,58,95,58,70,58,97,0.3,3,33.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,10.384615384615385,16.636290745059295,10,57.020906129674685,C
877,MorpekoHangry Mode,Electric,Dark,436,58,95,58,70,58,97,0.3,3,33.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,10.384615384615385,16.636290745059295,10,57.020906129674685,C
879,Copperajah,Steel,NA,500,122,130,69,80,69,30,3,650,72.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,30,30,12.562740131357607,10,82.5627401313576,A
880,Dracozolt,Electric,Dragon,505,90,100,90,80,70,75,1.8,190,58.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,9.230769230769232,19.305835255769708,10,68.53660448653895,B
881,Arctozolt,Electric,Ice,505,90,100,90,90,80,55,2.3,150,28.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,6.923076923076923,18.164446243281546,10,65.08752316635847,B
882,Dracovish,Water,Dragon,505,90,90,100,70,80,75,2.3,215,40.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,30,12.692307692307693,19.305835255769708,10,71.9981429480774,B
883,Arctovish,Water,Ice,505,90,90,100,80,90,55,2,175,43.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,30,10.384615384615385,18.164446243281546,10,68.54906162789693,B
887,Dragapult,Dragon,Ghost,600,88,120,75,100,75,142,3,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,13.846153846153847,16.42636925418477,10,80.27252310033862,A
888,ZacianHero of Many Battles,Fairy,NA,660,92,120,115,80,115,138,2.8,110,14,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,18.461538461538463,18.095655203206398,0,76.55719366474486,A
888,ZacianCrowned Sword,Fairy,Steel,700,92,150,115,80,115,148,2.8,355,45.3,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,40,24.230769230769234,16.91435245273206,0,81.14512168350129,A
889,ZamazentaHero of Many Battles,Fighting,NA,660,92,120,115,80,115,138,2.9,210,25,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,6.923076923076923,18.095655203206398,0,65.01873212628331,B
889,ZamazentaCrowned Shield,Fighting,Steel,700,92,120,140,80,140,128,2.9,785,93.3,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,40,18.46153846153846,17.509651499242757,0,75.97118996078122,A
890,Eternatus,Poison,Dragon,690,140,85,95,145,95,130,20,950,2.4,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,40,9.230769230769232,17.24804305654678,0,66.47881228731602,B
892,UrshifuSingle Strike Style,Fighting,Dark,550,100,130,100,63,60,97,1.9,105,29.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,9.23076923076923,15.99197570853587,0,60.222744939305095,C
892,UrshifuRapid Strike Style,Fighting,Water,550,100,130,100,63,60,97,1.9,105,29.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,35,11.538461538461538,15.99197570853587,0,62.53043724699741,C
893,Zarude,Dark,Grass,600,105,120,105,70,95,105,1.8,70,21.6,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,5.769230769230769,18.557075126274952,3,67.32630589550573,B
894,Regieleki,Electric,NA,580,80,100,50,100,50,200,1.2,145,100.7,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35,9.230769230769232,9.866382801218322,0,54.097152031987555,D
895,Regidrago,Dragon,NA,580,200,100,50,100,50,80,2.1,200,45.4,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35,9.230769230769232,9.866382801218322,0,54.097152031987555,D
896,Glastrier,Ice,NA,580,100,145,130,65,110,30,2.2,800,165.3,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,35,4.615384615384616,12.694060862068035,0,52.30944547745265,D
897,Spectrier,Ghost,NA,580,100,65,60,145,80,130,2,44.5,11.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35,18.461538461538463,14.410298731616214,0,67.87183719315468,B
898,Calyrex,Psychic,Grass,500,100,80,80,80,80,80,1.1,7.7,6.4,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,2.307692307692308,20,0,52.30769230769231,D
898,CalyrexShadow Rider,Psychic,Ghost,680,100,85,80,165,100,150,2.4,53.6,9.3,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,40,11.53846153846154,15.439917625961261,0,66.9783791644228,B
898,CalyrexIce Rider,Psychic,Ice,680,100,165,150,85,130,50,2.4,809.1,140.5,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,40,4.615384615384616,13.995366616671138,0,58.61075123205575,C
899,Wyrdeer,Normal,Psychic,525,103,105,72,105,75,65,1.8,95.1,29.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,4.615384615384616,17.553878746479867,10,62.16926336186448,C
