dex,name,category,generation,type_1,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,outlier_count,PC1,PC2,PC3,PC4,PC5,cluster
630,Mandibuzz,Regular,Gen 5,Dark,110,65,105,55,95,80,1.2,39.5,27.4,0,-0.10768991727455494,0.8292798212528725,0.2557592430898352,-0.9348010739560237,0.24841317026510923,4
631,Heatmor,Regular,Gen 5,Fire,85,97,66,105,66,65,1.4,58,29.6,0,-0.509503913594398,-0.3593623819369742,-0.4062561036613385,-0.5754110913040336,0.4569970241220892,1
635,Hydreigon,Regular,Gen 5,Dark,92,105,90,125,90,98,1.8,160,49.4,0,0.7633380687797955,-0.7136800401817724,0.28049301670567717,0.7285159045189152,0.5550877947502488,4
637,Volcarona,Regular,Gen 5,Bug,85,60,65,135,105,100,1.6,46,18,0,-0.6996082200726014,-1.3093115061342804,1.5658450405599715,-0.015279489382859779,1.0716052890600616,4
638,Cobalion,Legendary,Gen 5,Steel,91,90,129,90,72,108,2.1,250,56.7,0,1.2429934208519064,0.28491576177244754,-0.33032337982361715,0.8555666565440072,0.06047528237981464,4
639,Terrakion,Legendary,Gen 5,Rock,91,129,90,72,90,108,1.9,260,72,0,1.2879633155289048,0.07284506420724052,-0.9773176267066621,1.2697111901712554,0.13287997709828026,3
640,Virizion,Legendary,Gen 5,Grass,91,90,72,90,129,108,2,200,50,0,0.6851047815956861,-0.452606109354538,0.9689708571123862,0.7595757777686458,0.7524244833133771,4
641,TornadusIncarnate Forme,Legendary,Gen 5,Flying,79,115,70,125,80,111,1.5,63,28,0,-0.31890593321033595,-1.4816980006473126,-0.10249408417254219,0.8058247195581104,0.10802818110228556,1
641,TornadusTherian Forme,Legendary,Gen 5,Flying,79,100,80,110,90,121,1.4,63,32.1,0,-0.38919338612347065,-1.0925821482823217,0.21299195118816905,0.9823514992633838,0.10841918636662817,1
642,ThundurusTherian Forme,Legendary,Gen 5,Electric,79,105,70,145,80,101,3,61,6.8,0,0.0724602828953464,-2.1960756325546145,0.4820404873048356,0.042416431208621874,0.022232213009988788,1
642,ThundurusIncarnate Forme,Legendary,Gen 5,Electric,79,115,70,125,80,111,1.5,61,27.1,0,-0.331147124481502,-1.4945255855062018,-0.09711238148519921,0.7904720617808173,0.09222517504408656,1
643,Reshiram,Legendary,Gen 5,Dragon,100,120,100,150,120,90,3.2,330,32.2,0,2.575588725048316,-1.3997446430402223,1.3306281131486435,0.546613853306439,0.2671035659211123,2
644,Zekrom,Legendary,Gen 5,Dragon,100,150,120,120,100,90,2.9,345,41,0,2.902362699437846,-0.7088801882635205,0.011346640828130628,0.8230050307298763,-0.618590651467013,2
645,LandorusIncarnate Forme,Legendary,Gen 5,Ground,89,125,90,115,80,101,1.5,68,30.2,0,0.26145800509925343,-0.9609308572045678,-0.2790343912962532,0.5871181046572493,-0.27030335705545067,1
645,LandorusTherian Forme,Legendary,Gen 5,Ground,89,145,90,105,80,91,1.3,68,40.2,0,0.47600186245383197,-0.5769224867829017,-0.6994619724692549,0.6837410176511187,-0.5308643446194767,4
646,KyuremWhite Kyurem,Legendary,Gen 5,Dragon,125,120,90,170,100,95,3.6,325,25.1,0,2.8441264806753104,-2.296086474310038,0.7283751670009355,-0.030767474017986962,0.969812555534972,2
646,KyuremBlack Kyurem,Legendary,Gen 5,Dragon,125,170,100,120,90,95,3.3,325,29.8,0,3.1855339273637515,-1.604292757136707,-0.8981687922085033,0.23515593095831674,-0.35280219092792087,2
646,Kyurem,Legendary,Gen 5,Dragon,125,130,90,130,90,95,3,325,36.1,0,2.576675768403866,-1.491073086021216,-0.30950498586322583,0.04538220241586052,0.6880285888754109,2
647,KeldeoOrdinary Form,Mythical,Gen 5,Water,91,72,90,129,90,108,1.4,48.5,24.7,0,-0.3303119158211926,-1.0075406810230942,0.9399592083348831,0.2906864947769975,0.6542923950188375,4
647,KeldeoResolute Form,Mythical,Gen 5,Water,91,72,90,129,90,108,1.4,48.5,24.7,0,-0.3303119158211926,-1.0075406810230942,0.9399592083348831,0.2906864947769975,0.6542923950188375,4
648,MeloettaAria Forme,Regular,Gen 5,Normal,100,77,77,128,128,90,0.6,6.5,18.1,0,-0.37898645650276874,-0.7576747124320444,1.9216987979807698,-0.0549047376529338,0.7607656155852344,4
648,MeloettaPirouette Forme,Regular,Gen 5,Normal,100,128,90,77,77,128,0.6,6.5,18.1,0,-0.40229815307997097,-0.9060718108822903,-1.0701642000687148,0.6591215129053585,-0.6230227658769563,1
649,Genesect,Regular,Gen 5,Bug,71,120,95,120,95,99,1.5,82.5,36.7,0,0.2020058294416405,-0.6783558945662569,0.47234784795602863,1.0747202077994407,-0.47571986281539513,4
652,Chesnaught,Regular,Gen 6,Grass,88,107,122,74,75,64,1.6,90,35.2,0,0.5639706053509795,0.8885703747280015,-0.3287107501999757,-0.3323306915205972,-0.7917569888618774,4
655,Delphox,Regular,Gen 6,Fire,75,69,72,114,100,104,1.5,39,17.3,0,-0.8785024351426513,-0.9701401109816532,1.1385720666942047,0.2141233944702321,0.4413763156909178,1
658,Greninja,Regular,Gen 6,Water,72,95,67,103,71,122,1.5,40,17.8,0,-1.0474389137884808,-1.3941961450478972,-0.3330420253307254,0.6225414559790471,0.02378711175946574,1
658,GreninjaAsh-Greninja,Regular,Gen 6,Water,72,145,67,153,71,132,1.5,40,17.8,0,-0.33043923044926177,-2.618106400618388,-0.4127184151670927,1.5407729031485844,-0.38207703326693654,1
660,Diggersby,Regular,Gen 6,Normal,85,56,77,50,77,78,1,42.4,42.4,0,-1.1332549726626149,0.9383985275419258,-0.27464037776562644,-0.6055728286404808,0.664162898755858,1
663,Talonflame,Regular,Gen 6,Fire,78,81,71,74,69,126,1.2,24.5,17,0,-1.3599639739225113,-0.8671564368079546,-0.6186464049640763,0.3481043614520157,0.04628756671614487,1
666,Vivillon,Regular,Gen 6,Bug,80,52,50,90,50,89,1.2,17,11.8,0,-1.9149949863736162,-0.7178935368106789,-0.5328731796403784,-0.9025807599424881,1.0086561955047912,1
668,Pyroar,Regular,Gen 6,Fire,86,68,72,109,66,106,1.5,81.5,36.2,0,-0.7419734995648873,-0.7950927969639003,-0.13941165516337223,0.15464907825888638,1.0251695194657326,1
671,Florges,Regular,Gen 6,Fairy,78,65,68,112,154,75,1.1,10,8.3,0,-0.6717057145693889,-0.38978087964517844,2.8918949556320452,-0.2939573918683416,0.3396256811371108,4
673,Gogoat,Regular,Gen 6,Grass,123,100,62,97,81,68,1.7,91,31.5,0,0.42298776647458547,-0.5612375004903435,-0.5231652225496436,-1.150562348529498,1.107746247302984,4
675,Pangoro,Regular,Gen 6,Fighting,95,124,78,69,71,58,2.1,136,30.8,0,0.5786641142501366,0.12971984940841552,-1.1319243980745246,-0.8202755813973348,-0.27940879792037226,4
676,Furfrou,Regular,Gen 6,Normal,75,80,60,65,90,102,1.2,28,19.4,0,-1.3087751836732058,-0.3672044449546575,-0.06568036897862103,-0.049677883396842676,0.10386226499135529,1
678,MeowsticMale,Regular,Gen 6,Psychic,74,48,76,83,81,104,0.6,8.5,23.6,0,-1.732432305352374,-0.070945546586341,0.4704922696423357,0.017591493434971434,0.6041690187049723,1
678,MeowsticFemale,Regular,Gen 6,Psychic,74,48,76,83,81,104,0.6,8.5,23.6,0,-1.732432305352374,-0.070945546586341,0.4704922696423357,0.017591493434971434,0.6041690187049723,1
681,AegislashShield Forme,Regular,Gen 6,Steel,60,50,140,50,140,60,1.7,53,18.3,0,-0.0699420683168824,1.95706092984433,2.584554499778649,-0.39133575649828134,-1.3098621541175746,4
681,AegislashBlade Forme,Regular,Gen 6,Steel,60,140,50,140,50,60,1.7,53,18.3,0,-0.6081720514527289,-1.4230767748511637,-0.8318779241126903,-0.05602247762288648,-0.30271541436832955,1
683,Aromatisse,Regular,Gen 6,Fairy,101,72,72,99,89,29,0.8,15.5,24.2,0,-0.5146831793748293,0.6203890169543422,0.658059592632673,-1.708746461838188,0.8571941922871795,4
685,Slurpuff,Regular,Gen 6,Fairy,82,80,86,85,75,72,0.8,5,7.8,0,-1.0389027536881357,0.07208020816716015,0.1017394130052952,-0.758120550018211,-0.19137697213041044,4
687,MalamarMega Malamar,Regular,Gen 6,Dark,86,102,88,98,120,88,2.9,69.8,8.3,0,0.5892621856453245,-0.890402109428083,1.1950277556455118,-0.28322624957690046,-0.5669234470841635,4
687,Malamar,Regular,Gen 6,Dark,86,92,88,68,75,73,1.5,47,20.9,0,-0.420619714403132,0.2658519836079856,-0.3956223232185581,-0.6802110485356153,-0.30164818479295685,4
689,Barbaracle,Mythical,Gen 6,Rock,72,105,115,54,86,68,1.3,96,56.8,0,0.20621784744067562,1.511567577898159,-0.2836006870972177,0.31894363863252684,-0.772739895169992,4
691,Dragalge,Regular,Gen 6,Poison,65,75,90,97,123,44,1.8,81.5,25.2,0,-0.07100812210987331,0.6857759972574233,1.956243093633837,-0.561816796719026,-0.21777822246781536,4
693,Clawitzer,Regular,Gen 6,Water,71,73,88,120,89,59,1.3,35.3,20.9,0,-0.6221098330902866,0.0032945450983461466,1.191549420790452,-0.4646790243323127,0.15350968479903018,4
695,Heliolisk,Regular,Gen 6,Electric,62,55,52,109,94,109,1,21,21,0,-1.8243140192331615,-0.9589182782232506,1.0144432955988483,0.397389619042417,0.8230210812053551,1
697,Tyrantrum,Regular,Gen 6,Rock,82,121,119,69,59,71,2.5,270,43.2,0,1.4129453152548856,0.641461305144021,-1.2038817258030141,0.026487726945760126,-0.8184590352674785,4
699,Aurorus,Regular,Gen 6,Rock,123,77,72,99,92,58,2.7,225,30.9,0,1.262024632962195,-0.3276759211107516,0.2143706016964619,-1.500816452106111,1.3905030548153343,4
700,Sylveon,Regular,Gen 6,Fairy,95,65,65,110,130,60,1,23.5,23.5,0,-0.4588079772672488,-0.054858646186541196,1.9715498926208976,-0.808395170716628,0.9813634627342342,4
701,HawluchaMega Hawlucha,Regular,Gen 6,Fighting,78,137,100,74,93,118,1,25,25,0,-0.14452006805708395,-0.44785455919577905,-0.47990246948987236,1.099901423936283,-1.3105140007013614,1
701,Hawlucha,Regular,Gen 6,Fighting,78,92,75,74,63,118,0.8,21.5,33.6,0,-1.252553371967649,-0.4327114164326777,-0.9640413928290985,0.5840239116468735,0.07683446949609625,1
702,Dedenne,Regular,Gen 6,Electric,67,58,57,81,67,101,0.2,2.2,55,0,-2.0846906248520227,0.20980351388744684,-0.3290301613700645,0.5248955321947423,1.1381826536056754,1
703,Carbink,Regular,Gen 6,Rock,50,50,150,50,150,50,0.3,5.7,63.3,0,-0.38682194330871406,3.2874529217544,2.8927352751008284,0.5748004850803109,-0.9749077690033516,4
706,Goodra,Regular,Gen 6,Dragon,90,100,70,110,150,80,2,150.5,37.6,0,0.8694623865456839,-0.48323892634996396,1.9299211078481069,0.2773390418888702,0.47181905894400017,4
706,GoodraHisuian Goodra,Regular,Gen 6,Steel,80,100,100,110,150,60,1.7,334.1,115.6,1,2.180765912487252,1.517955910742912,1.8679368573657529,1.5882558048595525,1.1735717996236041,3
707,Klefki,Regular,Gen 6,Steel,57,80,91,80,87,75,0.2,3,75,0,-1.1803049689212792,1.3905564045844185,0.3209186138111673,0.9389922077585465,0.2452896764779935,1
709,Trevenant,Regular,Gen 6,Ghost,85,110,76,65,82,56,1.5,71,31.6,0,-0.13191326896344874,0.4994026747901092,-0.5531896735328786,-0.7119835732837936,-0.27514378920310406,4
711,GourgeistLarge Size,Regular,Gen 6,Ghost,75,95,122,58,75,69,1.1,14,11.6,0,-0.4518868496846779,0.9587308874156202,-0.13519129355181558,-0.5243309745780333,-1.3694911839291795,4
711,GourgeistSuper Size,Regular,Gen 6,Ghost,85,100,122,58,75,54,1.7,39,13.5,0,0.14192012927189157,1.0237349295435854,-0.23843465295410077,-1.024347382871387,-1.260134626655789,4
711,GourgeistAverage Size,Regular,Gen 6,Ghost,65,90,122,58,75,84,0.9,12.5,15.4,0,-0.7938863238291445,0.8822239495082063,-0.06537731984830374,0.012357581329121514,-1.3932110442275012,4
711,GourgeistSmall Size,Regular,Gen 6,Ghost,55,85,122,58,75,99,0.7,9.5,19.4,0,-1.140342558149855,0.8081439548600545,0.0044892146663250004,0.5507940514883539,-1.415690785948308,1
713,Avalugg,Regular,Gen 6,Ice,95,117,184,44,46,28,2,505,126.3,2,3.5794841588308453,3.9055795281273213,-1.8158266684410171,0.533506681584236,-0.2734783937095564,3
713,AvaluggHisuian Avalugg,Regular,Gen 6,Ice,95,127,184,34,36,38,1.4,262.4,133.9,1,2.4744033873105074,3.991345765985338,-2.3245012871154067,0.7255105867701834,-0.6294698941975558,3
715,Noivern,Regular,Gen 6,Flying,85,70,80,97,80,123,1.5,85,37.8,0,-0.6180891725660321,-0.7455012824904749,0.06569839685107794,0.6160635579411581,0.7357327543171684,1
716,Xerneas,Legendary,Gen 6,Fairy,126,131,95,131,98,99,3,215,23.9,0,2.2495196275150056,-1.6878923518516837,0.06340000795068318,-0.08599076471279697,0.2844743771217971,2
717,Yveltal,Legendary,Gen 6,Dark,126,131,95,131,98,99,5.8,203,6,1,3.0486406110826896,-2.602698369062906,0.20587486973735186,-0.8563868499461386,-0.1871153786942869,2
718,Zygarde50% Forme,Legendary,Gen 6,Dragon,108,100,121,81,95,95,5,305,12.2,1,2.676173082458939,-0.8508483629389385,0.15459578866694168,-0.7291665533332401,-0.594502891819621,2
718,Zygarde10% Forme,Legendary,Gen 6,Dragon,54,100,71,61,85,115,1.2,33.5,23.3,0,-1.3642472357629478,-0.34899802151565784,-0.35888679161149784,0.8366123268385286,-0.7528574395061962,1
718,ZygardeComplete Forme,Legendary,Gen 6,Dragon,216,100,121,91,95,85,4.5,610,30.1,2,5.6451996547366186,-0.9492301933598097,-0.9166181301060519,-2.205740062974983,2.100541110253029,2
719,Diancie,Mythical,Gen 6,Rock,50,100,150,100,150,50,0.7,8.8,18,0,0.27402336845915687,1.5172758202934022,3.071754458089675,0.533780267207898,-2.0853267856302145,4
719,DiancieMega Diancie,Mythical,Gen 6,Rock,50,160,110,160,110,110,1.1,27.8,23,0,0.31399326692349006,-1.4592512212803,1.2318532167858507,2.2228853852887647,-1.7118885466461848,4
720,HoopaHoopa Unbound,Mythical,Gen 6,Psychic,80,160,60,170,130,80,6.5,490,11.6,2,3.943996080712422,-3.23844352265483,1.2977706497409423,0.2631211964093493,-0.2808767436509931,2
720,HoopaHoopa Confined,Mythical,Gen 6,Psychic,80,110,60,150,130,70,0.5,9,36,0,-0.31220579078708477,-0.8044967054274991,1.865830070208132,0.5201257262387242,0.5915454539294551,4
721,Volcanion,Mythical,Gen 6,Fire,80,110,120,130,90,70,1.7,195,67.5,0,1.3460861005337754,0.4253843257771527,0.6425145956906935,0.912428076543383,0.09369662848866217,4
724,Decidueye,Regular,Gen 7,Grass,78,107,75,100,100,70,1.6,36.6,14.3,0,-0.2628723294163254,-0.44813344657235943,0.5848331723741733,-0.3406427013517103,-0.37725471181977616,4
724,DecidueyeHisuian Decidueye,Regular,Gen 7,Grass,88,112,80,95,95,60,1.6,37,14.5,0,0.014994778879994522,-0.22283331163072684,0.29417950573437246,-0.7109605377508612,-0.3966121980763795,4
727,Incineroar,Regular,Gen 7,Fire,95,115,90,80,90,60,1.8,83,25.6,0,0.49775822575599526,0.19002311678025716,-0.15926469451186137,-0.7011603491243826,-0.401756929860223,4
730,Primarina,Regular,Gen 7,Water,80,74,74,126,116,60,1.8,44,13.6,0,-0.24968157597259122,-0.5024625329402106,1.8982559373221284,-0.6748310740585886,0.3959613920444944,4
733,Toucannon,Regular,Gen 7,Normal,80,120,75,75,75,60,1.1,26,21.5,0,-0.5055116523581311,0.16064707153774221,-0.6808994086465283,-0.5626018991226626,-0.5896689366314383,4
735,Gumshoos,Regular,Gen 7,Normal,88,110,60,55,60,45,0.7,14.2,29,0,-0.952289385044748,0.685211426454957,-1.4043092248896039,-1.198620280097886,-0.03742044895727163,1
738,Vikavolt,Regular,Gen 7,Bug,77,70,90,145,75,43,1.5,45,20,0,-0.3730174175825749,-0.17168497384934023,1.1965984445456463,-0.893916649455866,0.5032592233179464,4
740,Crabominable,Regular,Gen 7,Fighting,97,132,77,62,67,43,1.7,180,62.3,0,0.8919762210498792,0.9472669365172587,-1.592345538283773,-0.5774468388202055,0.13408432392570746,4
741,OricorioBaile Style,Regular,Gen 7,Fire,75,70,70,98,70,93,0.6,3.4,9.4,0,-1.6241408036459966,-0.5535710962214366,0.1006814684080824,-0.2628278795548767,0.2879708367393285,1
741,OricorioPom-Pom Style,Regular,Gen 7,Electric,75,70,70,98,70,93,0.6,3.4,9.4,0,-1.6241408036459966,-0.5535710962214366,0.1006814684080824,-0.2628278795548767,0.2879708367393285,1
741,OricorioPa'u Style,Regular,Gen 7,Psychic,75,70,70,98,70,93,0.6,3.4,9.4,0,-1.6241408036459966,-0.5535710962214366,0.1006814684080824,-0.2628278795548767,0.2879708367393285,1
741,OricorioSensu Style,Regular,Gen 7,Ghost,75,70,70,98,70,93,0.6,3.4,9.4,0,-1.6241408036459966,-0.5535710962214366,0.1006814684080824,-0.2628278795548767,0.2879708367393285,1
743,Ribombee,Regular,Gen 7,Bug,60,55,60,95,70,124,0.2,0.5,12.5,0,-2.4520569316013523,-0.8762642933101812,0.16372230251368874,0.5629104435945901,0.4930553238499391,1
745,LycanrocMidnight Form,Regular,Gen 7,Rock,85,115,75,55,75,82,1.1,25,20.7,0,-0.6580029273085878,0.07472180914434215,-1.023485706095603,-0.3697538065908335,-0.592644475014028,1
745,LycanrocMidday Form,Regular,Gen 7,Rock,75,115,65,55,65,112,0.8,25,39.1,0,-1.168822457913532,-0.23023971382843234,-1.537041870565741,0.6528856144663996,-0.27447702505641514,1
745,LycanrocDusk Form,Regular,Gen 7,Rock,75,117,65,55,65,110,0.8,25,39.1,0,-1.1378219773086864,-0.20809740196639148,-1.5559750287824403,0.6290037894383271,-0.30861610949327567,1
746,WishiwashiSchool Form,Regular,Gen 7,Water,45,140,130,140,135,30,8.2,78.6,1.2,1,3.1833946097932215,-1.2722029260503667,2.7597556470602975,-0.9039334546878127,-2.811655818226769,2
746,WishiwashiSolo Form,Regular,Gen 7,Water,45,20,20,25,25,40,0.2,0.3,7.5,0,-3.9327344138996847,1.161105017057593,-1.3747912044217534,-2.1140345495241446,0.8922357097661511,1
748,Toxapex,Regular,Gen 7,Poison,50,63,152,53,142,35,0.7,14.5,29.6,0,-0.2169592076967235,2.8719755348295775,2.7543469021328275,-0.2119639394294171,-1.7087504934127402,4
750,Mudsdale,Regular,Gen 7,Ground,100,125,100,55,85,35,2.5,920,147.2,2,4.776378853804944,2.7241363307640016,-1.7131753082967314,1.0991741385456528,1.8895449390026058,3
752,Araquanid,Regular,Gen 7,Water,68,70,92,50,132,42,1.8,82,25.3,0,-0.15374594006418718,1.488684200930267,1.6557984840234852,-0.9038383260865419,-0.5354415279464673,4
754,Lurantis,Regular,Gen 7,Grass,70,105,90,80,90,45,0.9,18.5,22.8,0,-0.5299978665437971,0.7983743128420786,0.3131629752032444,-0.5851702781469112,-0.7479409846084442,4
756,Shiinotic,Regular,Gen 7,Grass,60,45,80,90,100,30,1,11.5,11.5,0,-1.3764368546627233,1.0288483483324362,1.7319299835221598,-1.3621643242251533,0.12041185027091938,4
758,Salazzle,Regular,Gen 7,Poison,68,64,60,111,60,117,1.2,22.2,15.4,0,-1.7697362814739266,-1.3086752621093873,-0.08979654749975617,0.2752917277524539,0.6456713821866696,1
760,Bewear,Regular,Gen 7,Normal,120,125,80,55,60,60,2.1,135,30.6,0,0.8845733843813172,0.167936358819491,-1.8755398658409212,-1.3552170652029019,0.02390216151165185,4
763,Tsareena,Regular,Gen 7,Grass,72,120,98,50,98,72,1.2,21.4,14.9,0,-0.3235351482738958,0.6326422602279449,-0.10997271814877309,-0.1923205492798507,-1.5010549070512966,4
764,Comfey,Regular,Gen 7,Fairy,51,52,90,82,110,100,0.1,0.3,30,0,-1.8128641602931026,0.5797150730422392,1.5564943256014931,0.7865886120341604,-0.0743642602965742,1
765,Oranguru,Regular,Gen 7,Normal,90,60,80,90,110,60,1.5,76,33.8,0,-0.2214996907188657,0.4949330615189943,1.2725506153162354,-0.796336766970562,0.7742960364631342,4
766,Passimian,Regular,Gen 7,Fighting,100,120,90,40,60,80,2,82.8,20.7,0,0.19712819157250228,0.19738336219353067,-1.7673810505579024,-0.838811071255586,-0.7494726481581204,1
768,Golisopod,Regular,Gen 7,Bug,75,125,140,60,90,40,2,108,27,0,1.1063997549294868,1.5522070885147694,0.07268181727439374,-0.521052909113118,-1.926733070959008,4
770,Palossand,Regular,Gen 7,Ghost,85,75,110,100,75,35,1.3,250,147.9,1,1.3197707099137785,2.6996926983664786,-0.07743323860338852,0.8350257153052532,2.0014862746277693,3
771,Pyukumuku,Regular,Gen 7,Water,55,60,130,30,130,5,0.3,1.2,13.3,0,-0.7868787793409935,3.2528835300446435,2.131856662388468,-1.439169825213578,-1.6036741909619445,4
773,Silvally,Legendary,Gen 7,Normal,95,95,95,95,95,95,2.3,100.5,19,0,0.4858521541189413,-0.6364333718220551,0.3770553457250001,-0.18909924954132923,-0.13611602930113265,4
775,Komala,Regular,Gen 7,Normal,65,115,65,75,95,65,0.4,19.9,124.4,1,-0.5134753860861336,1.6733625933641032,-0.4648065147411365,1.5049670365938317,0.9293674923755444,3
776,Turtonator,Regular,Gen 7,Fire,60,78,135,91,85,36,2,212,53,0,0.8823042382510687,1.8207050825381028,0.9372579230183277,-0.13164331497459247,-0.5397829807786965,4
777,Togedemaru,Regular,Gen 7,Electric,65,98,63,40,73,96,0.3,3.3,36.7,0,-1.744570755715359,0.49673164865729574,-1.0985947307134336,0.3400473123300464,-0.3159342737603016,1
778,Mimikyu,Regular,Gen 7,Ghost,55,90,80,50,105,96,0.2,0.7,17.5,0,-1.632465251187149,0.5245345464762657,0.4030790772601196,0.4942675648349299,-0.9245151007610768,1
779,Bruxish,Regular,Gen 7,Water,68,105,70,70,70,92,0.9,19,23.5,0,-1.2220209166941831,-0.17060299602529033,-0.7735670017709899,0.16048697033300843,-0.45590698495174625,1
780,Drampa,Regular,Gen 7,Normal,78,60,85,135,91,36,3,185,20.6,0,0.6060088860799573,-0.19435587989199746,1.596251248699218,-1.2676984484015177,0.7206846227706982,4
781,Dhelmise,Regular,Gen 7,Ghost,70,131,100,86,90,40,3.9,210,13.8,0,1.6050885380178828,-0.019438468168861023,0.10260656030198917,-0.8766141612334821,-1.418650991880666,4
784,Kommo-o,Regular,Gen 7,Dragon,75,110,125,100,105,85,1.6,78.2,30.5,0,0.5990367875313547,0.2371630914236041,0.935434468636881,0.605965487939099,-1.051745595823855,4
785,Tapu Koko,Legendary,Gen 7,Electric,70,115,85,95,75,130,1.8,20.5,6.3,0,-0.6857228612413244,-1.4958383020002752,-0.4147407511414703,0.818534818562406,-0.9450743855020588,1
786,Tapu Lele,Legendary,Gen 7,Psychic,70,85,75,130,115,95,1.2,18.6,12.9,0,-0.7229738977811897,-1.0408260157604277,1.7084719697114692,0.4136905556890827,0.06215706723238695,4
787,Tapu Bulu,Legendary,Gen 7,Grass,70,130,115,85,95,75,1.9,45.5,12.6,0,0.39374528235576967,0.046062738151378124,0.27676851904669975,0.12103660173787079,-1.7414191113525135,4
788,Tapu Fini,Legendary,Gen 7,Water,70,75,115,95,130,85,1.3,21.2,12.5,0,-0.24140145283959202,0.28436330346014166,2.1808288739234594,0.18591497901161247,-0.8008375849523837,4
791,Solgaleo,Legendary,Gen 7,Psychic,137,137,107,113,89,97,3.4,230,19.9,0,2.6964919066610684,-1.478807435165133,-0.5094237410307454,-0.48300459204655793,-0.025587339839232615,2
792,Lunala,Legendary,Gen 7,Psychic,137,113,89,137,107,97,4,120,7.5,0,2.1546240187294154,-2.2353375368141797,0.6836375048498053,-0.930978323554057,0.493489664235146,2
793,Nihilego,Ultra Beast,Gen 7,Rock,109,53,47,127,131,103,1.2,55.5,38.5,0,-0.4366084300440419,-1.1300458520186216,1.848426869773542,-0.04907096893142347,2.148806411519414,4
794,Buzzwole,Ultra Beast,Gen 7,Bug,107,139,139,53,53,79,2.4,333.6,57.9,0,2.4396939006454583,1.0103950848930046,-2.0666009576435203,0.16594974859368014,-0.8287785072495695,3
795,Pheromosa,Ultra Beast,Gen 7,Bug,71,137,37,137,37,151,1.8,25,7.7,0,-1.2578419261960947,-3.3709591131599113,-1.7712919029215481,1.233598903633428,0.0043418223802431655,1
796,Xurkitree,Ultra Beast,Gen 7,Electric,83,89,71,173,71,83,3.8,100,6.9,0,0.5033900818552379,-2.41579496074438,0.8666203500904912,-0.528601548913286,0.5926829131784367,4
797,Celesteela,Ultra Beast,Gen 7,Steel,97,101,103,107,101,61,9.2,999.9,11.8,2,6.530803657763422,-1.6946170080162977,0.42138087330452884,-1.2752523045019306,0.21630591157968193,2
798,Kartana,Ultra Beast,Gen 7,Grass,59,181,131,59,31,109,0.3,0.1,1.1,0,-0.5301525997569994,-0.12837563689932668,-2.5699235842500485,1.1016522748030584,-3.249828915998103,1
800,NecrozmaUltra Necrozma,Legendary,Gen 7,Psychic,97,167,97,167,97,129,7.5,230,4.1,1,3.654309128810928,-4.126262417753184,0.31087028957785034,0.49801984977610636,-1.1407410184973739,2
800,NecrozmaDawn Wings Necrozma,Legendary,Gen 7,Psychic,97,113,109,157,127,77,4.2,350,19.8,0,3.0466220475294965,-1.4830342838543664,1.9511855945384287,0.05120751651322264,-0.014022674692544701,2
800,NecrozmaDusk Mane Necrozma,Legendary,Gen 7,Psychic,97,157,127,113,109,77,3.8,460,31.9,1,3.7994134698294353,-0.602072366041815,0.21043893031458316,0.5188109312298903,-1.0572319697379586,2
800,Necrozma,Legendary,Gen 7,Psychic,97,107,101,127,89,79,2.4,230,39.9,0,1.5059995571923381,-0.5611191898306076,0.38929465996677143,0.13706142514481917,0.33630740353260735,4
801,Magearna,Mythical,Gen 7,Steel,80,95,115,130,115,65,1,80.5,80.5,0,0.7433493329767629,0.915535586630575,1.5781712895953455,1.015320851226867,0.47973287834560807,4
802,Marshadow,Mythical,Gen 7,Fighting,90,125,80,90,90,125,0.7,22.2,45.3,0,-0.3324427697707954,-0.7328239049002403,-0.5749681632624004,1.2556934693151027,-0.0837236341226788,1
804,Naganadel,Ultra Beast,Gen 7,Poison,73,73,73,127,73,121,3.6,150,11.6,0,-0.005287096446268014,-2.0772385384632934,0.4011326130598293,0.20483675427390236,0.4017201821193991,1
806,Blacephalon,Ultra Beast,Gen 7,Fire,53,127,53,151,79,107,1.8,13,4,0,-0.9517042225052579,-2.394958499629497,0.31503105134447423,0.8932232309243534,-0.4872341049728183,1
807,Zeraora,Mythical,Gen 7,Electric,88,112,75,102,80,143,1.5,44.5,19.8,0,-0.47394134413928773,-1.762992449439431,-0.5126124638327167,1.0301062103737366,-0.09507453469479565,1
809,Melmetal,Mythical,Gen 7,Steel,135,143,143,80,65,34,2.5,800,128,2,5.540317848712617,2.3421313959974803,-2.029992503935064,0.4540721194953111,1.3187152027412,3
812,Rillaboom,Regular,Gen 8,Grass,100,125,90,60,70,85,2.1,90,20.4,0,0.44895190132278945,-0.21909652979768116,-1.2978760254223463,-0.5405340316617822,-0.6860373389393767,4
815,Cinderace,Regular,Gen 8,Fire,80,116,75,65,75,119,1.4,33,16.8,0,-0.7407164393708396,-0.8142922614940223,-1.0129311946715691,0.44106264755581315,-0.6715452714092383,1
818,Inteleon,Regular,Gen 8,Water,70,85,65,125,65,120,1.9,45.2,12.5,0,-1.0471576480156843,-1.8266353118323733,-0.03171158683455935,0.466850968672352,0.2902664591058226,1
820,Greedent,Regular,Gen 8,Normal,120,95,95,55,75,20,0.6,6,16.7,0,-0.018821379864188373,1.4238998645318208,-0.5865881239462452,-2.336456355304296,-0.034473577342019335,4
