dex,name,variant,display_name,sprite_png,sprite_avif,gif_url,gif_url_shiny,showdown_gif,showdown_gif_shiny,local_filename,local_gif_path
0766,Passimian,NA,Passimian,https://img.pokemondb.net/sprites/scarlet-violet/icon/passimian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/passimian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/passimian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/passimian.gif,https://play.pokemonshowdown.com/sprites/ani/passimian.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/passimian.gif,passimian.gif,assets/sprites/gif/passimian.gif
0767,Wimpod,NA,Wimpod,https://img.pokemondb.net/sprites/scarlet-violet/icon/wimpod.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wimpod.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/wimpod.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/wimpod.gif,https://play.pokemonshowdown.com/sprites/ani/wimpod.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/wimpod.gif,wimpod.gif,assets/sprites/gif/wimpod.gif
0768,Golisopod,NA,Golisopod,https://img.pokemondb.net/sprites/scarlet-violet/icon/golisopod.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/golisopod.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/golisopod.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/golisopod.gif,https://play.pokemonshowdown.com/sprites/ani/golisopod.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/golisopod.gif,golisopod.gif,assets/sprites/gif/golisopod.gif
0769,Sandygast,NA,Sandygast,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandygast.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sandygast.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/sandygast.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/sandygast.gif,https://play.pokemonshowdown.com/sprites/ani/sandygast.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/sandygast.gif,sandygast.gif,assets/sprites/gif/sandygast.gif
0770,Palossand,NA,Palossand,https://img.pokemondb.net/sprites/scarlet-violet/icon/palossand.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/palossand.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/palossand.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/palossand.gif,https://play.pokemonshowdown.com/sprites/ani/palossand.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/palossand.gif,palossand.gif,assets/sprites/gif/palossand.gif
0771,Pyukumuku,NA,Pyukumuku,https://img.pokemondb.net/sprites/scarlet-violet/icon/pyukumuku.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pyukumuku.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/pyukumuku.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/pyukumuku.gif,https://play.pokemonshowdown.com/sprites/ani/pyukumuku.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/pyukumuku.gif,pyukumuku.gif,assets/sprites/gif/pyukumuku.gif
0772,Type: Null,NA,Type: Null,https://img.pokemondb.net/sprites/scarlet-violet/icon/type-null.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/type-null.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/type:-null.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/type:-null.gif,https://play.pokemonshowdown.com/sprites/ani/type:null.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/type:null.gif,type-null.gif,assets/sprites/gif/type-null.gif
0773,Silvally,NA,Silvally,https://img.pokemondb.net/sprites/scarlet-violet/icon/silvally.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/silvally.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/silvally.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/silvally.gif,https://play.pokemonshowdown.com/sprites/ani/silvally.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/silvally.gif,silvally.gif,assets/sprites/gif/silvally.gif
0774,Minior,Meteor Form,Minior (Meteor Form),https://img.pokemondb.net/sprites/scarlet-violet/icon/minior-meteor.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/minior-meteor.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/minior.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/minior.gif,https://play.pokemonshowdown.com/sprites/ani/minior.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/minior.gif,minior-meteor-form.gif,assets/sprites/gif/minior-meteor-form.gif
0774,Minior,Core Form,Minior (Core Form),https://img.pokemondb.net/sprites/scarlet-violet/icon/minior-core.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/minior-core.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/minior.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/minior.gif,https://play.pokemonshowdown.com/sprites/ani/minior.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/minior.gif,minior-core-form.gif,assets/sprites/gif/minior-core-form.gif
0775,Komala,NA,Komala,https://img.pokemondb.net/sprites/scarlet-violet/icon/komala.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/komala.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/komala.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/komala.gif,https://play.pokemonshowdown.com/sprites/ani/komala.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/komala.gif,komala.gif,assets/sprites/gif/komala.gif
0776,Turtonator,NA,Turtonator,https://img.pokemondb.net/sprites/scarlet-violet/icon/turtonator.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/turtonator.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/turtonator.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/turtonator.gif,https://play.pokemonshowdown.com/sprites/ani/turtonator.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/turtonator.gif,turtonator.gif,assets/sprites/gif/turtonator.gif
0777,Togedemaru,NA,Togedemaru,https://img.pokemondb.net/sprites/scarlet-violet/icon/togedemaru.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/togedemaru.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/togedemaru.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/togedemaru.gif,https://play.pokemonshowdown.com/sprites/ani/togedemaru.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/togedemaru.gif,togedemaru.gif,assets/sprites/gif/togedemaru.gif
0778,Mimikyu,NA,Mimikyu,https://img.pokemondb.net/sprites/scarlet-violet/icon/mimikyu.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mimikyu.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/mimikyu.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/mimikyu.gif,https://play.pokemonshowdown.com/sprites/ani/mimikyu.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/mimikyu.gif,mimikyu.gif,assets/sprites/gif/mimikyu.gif
0779,Bruxish,NA,Bruxish,https://img.pokemondb.net/sprites/scarlet-violet/icon/bruxish.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bruxish.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/bruxish.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/bruxish.gif,https://play.pokemonshowdown.com/sprites/ani/bruxish.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/bruxish.gif,bruxish.gif,assets/sprites/gif/bruxish.gif
0780,Drampa,NA,Drampa,https://img.pokemondb.net/sprites/scarlet-violet/icon/drampa.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drampa.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/drampa.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/drampa.gif,https://play.pokemonshowdown.com/sprites/ani/drampa.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/drampa.gif,drampa.gif,assets/sprites/gif/drampa.gif
0781,Dhelmise,NA,Dhelmise,https://img.pokemondb.net/sprites/scarlet-violet/icon/dhelmise.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dhelmise.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/dhelmise.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/dhelmise.gif,https://play.pokemonshowdown.com/sprites/ani/dhelmise.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/dhelmise.gif,dhelmise.gif,assets/sprites/gif/dhelmise.gif
0782,Jangmo-o,NA,Jangmo-o,https://img.pokemondb.net/sprites/scarlet-violet/icon/jangmo-o.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/jangmo-o.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/jangmo-o.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/jangmo-o.gif,https://play.pokemonshowdown.com/sprites/ani/jangmoo.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/jangmoo.gif,jangmo-o.gif,assets/sprites/gif/jangmo-o.gif
0783,Hakamo-o,NA,Hakamo-o,https://img.pokemondb.net/sprites/scarlet-violet/icon/hakamo-o.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hakamo-o.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/hakamo-o.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/hakamo-o.gif,https://play.pokemonshowdown.com/sprites/ani/hakamoo.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/hakamoo.gif,hakamo-o.gif,assets/sprites/gif/hakamo-o.gif
0784,Kommo-o,NA,Kommo-o,https://img.pokemondb.net/sprites/scarlet-violet/icon/kommo-o.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kommo-o.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/kommo-o.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/kommo-o.gif,https://play.pokemonshowdown.com/sprites/ani/kommoo.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/kommoo.gif,kommo-o.gif,assets/sprites/gif/kommo-o.gif
0785,Tapu Koko,NA,Tapu Koko,https://img.pokemondb.net/sprites/scarlet-violet/icon/tapu-koko.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-koko.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tapu-koko.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tapu-koko.gif,https://play.pokemonshowdown.com/sprites/ani/tapukoko.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tapukoko.gif,tapu-koko.gif,assets/sprites/gif/tapu-koko.gif
0786,Tapu Lele,NA,Tapu Lele,https://img.pokemondb.net/sprites/scarlet-violet/icon/tapu-lele.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-lele.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tapu-lele.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tapu-lele.gif,https://play.pokemonshowdown.com/sprites/ani/tapulele.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tapulele.gif,tapu-lele.gif,assets/sprites/gif/tapu-lele.gif
0787,Tapu Bulu,NA,Tapu Bulu,https://img.pokemondb.net/sprites/scarlet-violet/icon/tapu-bulu.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-bulu.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tapu-bulu.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tapu-bulu.gif,https://play.pokemonshowdown.com/sprites/ani/tapubulu.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tapubulu.gif,tapu-bulu.gif,assets/sprites/gif/tapu-bulu.gif
0788,Tapu Fini,NA,Tapu Fini,https://img.pokemondb.net/sprites/scarlet-violet/icon/tapu-fini.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-fini.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tapu-fini.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tapu-fini.gif,https://play.pokemonshowdown.com/sprites/ani/tapufini.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tapufini.gif,tapu-fini.gif,assets/sprites/gif/tapu-fini.gif
0789,Cosmog,NA,Cosmog,https://img.pokemondb.net/sprites/scarlet-violet/icon/cosmog.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cosmog.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/cosmog.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/cosmog.gif,https://play.pokemonshowdown.com/sprites/ani/cosmog.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/cosmog.gif,cosmog.gif,assets/sprites/gif/cosmog.gif
0790,Cosmoem,NA,Cosmoem,https://img.pokemondb.net/sprites/scarlet-violet/icon/cosmoem.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cosmoem.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/cosmoem.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/cosmoem.gif,https://play.pokemonshowdown.com/sprites/ani/cosmoem.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/cosmoem.gif,cosmoem.gif,assets/sprites/gif/cosmoem.gif
0791,Solgaleo,NA,Solgaleo,https://img.pokemondb.net/sprites/scarlet-violet/icon/solgaleo.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/solgaleo.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/solgaleo.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/solgaleo.gif,https://play.pokemonshowdown.com/sprites/ani/solgaleo.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/solgaleo.gif,solgaleo.gif,assets/sprites/gif/solgaleo.gif
0792,Lunala,NA,Lunala,https://img.pokemondb.net/sprites/scarlet-violet/icon/lunala.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lunala.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/lunala.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/lunala.gif,https://play.pokemonshowdown.com/sprites/ani/lunala.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/lunala.gif,lunala.gif,assets/sprites/gif/lunala.gif
0793,Nihilego,NA,Nihilego,https://img.pokemondb.net/sprites/scarlet-violet/icon/nihilego.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/nihilego.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/nihilego.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/nihilego.gif,https://play.pokemonshowdown.com/sprites/ani/nihilego.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/nihilego.gif,nihilego.gif,assets/sprites/gif/nihilego.gif
0794,Buzzwole,NA,Buzzwole,https://img.pokemondb.net/sprites/scarlet-violet/icon/buzzwole.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/buzzwole.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/buzzwole.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/buzzwole.gif,https://play.pokemonshowdown.com/sprites/ani/buzzwole.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/buzzwole.gif,buzzwole.gif,assets/sprites/gif/buzzwole.gif
0795,Pheromosa,NA,Pheromosa,https://img.pokemondb.net/sprites/scarlet-violet/icon/pheromosa.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pheromosa.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/pheromosa.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/pheromosa.gif,https://play.pokemonshowdown.com/sprites/ani/pheromosa.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/pheromosa.gif,pheromosa.gif,assets/sprites/gif/pheromosa.gif
0796,Xurkitree,NA,Xurkitree,https://img.pokemondb.net/sprites/scarlet-violet/icon/xurkitree.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/xurkitree.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/xurkitree.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/xurkitree.gif,https://play.pokemonshowdown.com/sprites/ani/xurkitree.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/xurkitree.gif,xurkitree.gif,assets/sprites/gif/xurkitree.gif
0797,Celesteela,NA,Celesteela,https://img.pokemondb.net/sprites/scarlet-violet/icon/celesteela.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/celesteela.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/celesteela.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/celesteela.gif,https://play.pokemonshowdown.com/sprites/ani/celesteela.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/celesteela.gif,celesteela.gif,assets/sprites/gif/celesteela.gif
0798,Kartana,NA,Kartana,https://img.pokemondb.net/sprites/scarlet-violet/icon/kartana.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kartana.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/kartana.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/kartana.gif,https://play.pokemonshowdown.com/sprites/ani/kartana.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/kartana.gif,kartana.gif,assets/sprites/gif/kartana.gif
0799,Guzzlord,NA,Guzzlord,https://img.pokemondb.net/sprites/scarlet-violet/icon/guzzlord.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/guzzlord.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/guzzlord.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/guzzlord.gif,https://play.pokemonshowdown.com/sprites/ani/guzzlord.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/guzzlord.gif,guzzlord.gif,assets/sprites/gif/guzzlord.gif
0800,Necrozma,NA,Necrozma,https://img.pokemondb.net/sprites/scarlet-violet/icon/necrozma.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/necrozma.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/necrozma.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/necrozma.gif,necrozma.gif,assets/sprites/gif/necrozma.gif
0800,Necrozma,Dusk Mane Necrozma,Necrozma (Dusk Mane Necrozma),https://img.pokemondb.net/sprites/scarlet-violet/icon/necrozma-dusk-mane.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/necrozma-dusk-mane.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/necrozma.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/necrozma.gif,necrozma-dusk-mane-necrozma.gif,assets/sprites/gif/necrozma-dusk-mane-necrozma.gif
0800,Necrozma,Dawn Wings Necrozma,Necrozma (Dawn Wings Necrozma),https://img.pokemondb.net/sprites/scarlet-violet/icon/necrozma-dawn-wings.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/necrozma-dawn-wings.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/necrozma.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/necrozma.gif,necrozma-dawn-wings-necrozma.gif,assets/sprites/gif/necrozma-dawn-wings-necrozma.gif
0800,Necrozma,Ultra Necrozma,Necrozma (Ultra Necrozma),https://img.pokemondb.net/sprites/scarlet-violet/icon/necrozma-ultra.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/necrozma-ultra.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/necrozma.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani/necrozma.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/necrozma.gif,necrozma-ultra-necrozma.gif,assets/sprites/gif/necrozma-ultra-necrozma.gif
0801,Magearna,NA,Magearna,https://img.pokemondb.net/sprites/scarlet-violet/icon/magearna.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/magearna.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/magearna.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/magearna.gif,https://play.pokemonshowdown.com/sprites/ani/magearna.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/magearna.gif,magearna.gif,assets/sprites/gif/magearna.gif
0802,Marshadow,NA,Marshadow,https://img.pokemondb.net/sprites/scarlet-violet/icon/marshadow.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/marshadow.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/marshadow.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/marshadow.gif,https://play.pokemonshowdown.com/sprites/ani/marshadow.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/marshadow.gif,marshadow.gif,assets/sprites/gif/marshadow.gif
0803,Poipole,NA,Poipole,https://img.pokemondb.net/sprites/scarlet-violet/icon/poipole.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/poipole.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/poipole.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/poipole.gif,https://play.pokemonshowdown.com/sprites/ani/poipole.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/poipole.gif,poipole.gif,assets/sprites/gif/poipole.gif
0804,Naganadel,NA,Naganadel,https://img.pokemondb.net/sprites/scarlet-violet/icon/naganadel.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/naganadel.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/naganadel.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/naganadel.gif,https://play.pokemonshowdown.com/sprites/ani/naganadel.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/naganadel.gif,naganadel.gif,assets/sprites/gif/naganadel.gif
0805,Stakataka,NA,Stakataka,https://img.pokemondb.net/sprites/scarlet-violet/icon/stakataka.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/stakataka.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/stakataka.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/stakataka.gif,https://play.pokemonshowdown.com/sprites/ani/stakataka.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/stakataka.gif,stakataka.gif,assets/sprites/gif/stakataka.gif
0806,Blacephalon,NA,Blacephalon,https://img.pokemondb.net/sprites/scarlet-violet/icon/blacephalon.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/blacephalon.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/blacephalon.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/blacephalon.gif,https://play.pokemonshowdown.com/sprites/ani/blacephalon.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/blacephalon.gif,blacephalon.gif,assets/sprites/gif/blacephalon.gif
0807,Zeraora,NA,Zeraora,https://img.pokemondb.net/sprites/scarlet-violet/icon/zeraora.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zeraora.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zeraora.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zeraora.gif,https://play.pokemonshowdown.com/sprites/ani/zeraora.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zeraora.gif,zeraora.gif,assets/sprites/gif/zeraora.gif
0808,Meltan,NA,Meltan,https://img.pokemondb.net/sprites/scarlet-violet/icon/meltan.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/meltan.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/meltan.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/meltan.gif,https://play.pokemonshowdown.com/sprites/ani/meltan.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/meltan.gif,meltan.gif,assets/sprites/gif/meltan.gif
0809,Melmetal,NA,Melmetal,https://img.pokemondb.net/sprites/scarlet-violet/icon/melmetal.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/melmetal.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/melmetal.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/melmetal.gif,https://play.pokemonshowdown.com/sprites/ani/melmetal.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/melmetal.gif,melmetal.gif,assets/sprites/gif/melmetal.gif
0810,Grookey,NA,Grookey,https://img.pokemondb.net/sprites/scarlet-violet/icon/grookey.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grookey.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/grookey.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/grookey.gif,https://play.pokemonshowdown.com/sprites/ani/grookey.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/grookey.gif,grookey.gif,assets/sprites/gif/grookey.gif
0811,Thwackey,NA,Thwackey,https://img.pokemondb.net/sprites/scarlet-violet/icon/thwackey.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/thwackey.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/thwackey.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/thwackey.gif,https://play.pokemonshowdown.com/sprites/ani/thwackey.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/thwackey.gif,thwackey.gif,assets/sprites/gif/thwackey.gif
0812,Rillaboom,NA,Rillaboom,https://img.pokemondb.net/sprites/scarlet-violet/icon/rillaboom.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rillaboom.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/rillaboom.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/rillaboom.gif,https://play.pokemonshowdown.com/sprites/ani/rillaboom.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/rillaboom.gif,rillaboom.gif,assets/sprites/gif/rillaboom.gif
0813,Scorbunny,NA,Scorbunny,https://img.pokemondb.net/sprites/scarlet-violet/icon/scorbunny.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scorbunny.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/scorbunny.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/scorbunny.gif,https://play.pokemonshowdown.com/sprites/ani/scorbunny.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/scorbunny.gif,scorbunny.gif,assets/sprites/gif/scorbunny.gif
0814,Raboot,NA,Raboot,https://img.pokemondb.net/sprites/scarlet-violet/icon/raboot.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/raboot.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/raboot.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/raboot.gif,https://play.pokemonshowdown.com/sprites/ani/raboot.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/raboot.gif,raboot.gif,assets/sprites/gif/raboot.gif
0815,Cinderace,NA,Cinderace,https://img.pokemondb.net/sprites/scarlet-violet/icon/cinderace.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cinderace.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/cinderace.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/cinderace.gif,https://play.pokemonshowdown.com/sprites/ani/cinderace.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/cinderace.gif,cinderace.gif,assets/sprites/gif/cinderace.gif
